ID,PRODUCTO,URL,PIC,COSTO_30MAR26
408,METFORMINA 850 MG 30 TABLETAS LIBERACION PROLONGADA,https://www.farmaciasdesimilares.com/metformina_850mg_30tab_lp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157236-300-300?v=638139778957830000&width=300&height=300&aspect=true,$69
409,METFORMINA/EMPAGLIFLOZINA 1000MG/12.5MG 30 TABLETAS,https://www.farmaciasdesimilares.com/metformina_empagli_1000mg_12_5mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163721-300-300?v=638888903423070000&width=300&height=300&aspect=true,$131
410,METFORMINA/EMPAGLIFLOZINA 850MG/12.5MG 30 TABLETAS,https://www.farmaciasdesimilares.com/metformina_empagli_850mg_12_50mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163718-300-300?v=638888902331930000&width=300&height=300&aspect=true,$131
411,METILDOPA 250 MG 30 TABLETAS,https://www.farmaciasdesimilares.com/metildopa_250mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157899-300-300?v=638152099383400000&width=300&height=300&aspect=true,$66
412,METILPREDNISOLONA 40MG/1ML SUSPENSION INYECTABLE 1 PIEZA,https://www.farmaciasdesimilares.com/metilprednisolona_40mg1ml_amp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163207-300-300?v=638762654096800000&width=300&height=300&aspect=true,$71
413,METOCARBAMOL / INDOMETACINA 215MG/25MG 32 CAPSULAS,https://www.farmaciasdesimilares.com/metocarbamol_indome_215mg_25mg_32cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158193-300-300?v=638152101152300000&width=300&height=300&aspect=true,$136
414,METOCARBAMOL / PARACETAMOL 400/350MG 30 TABLETAS,https://www.farmaciasdesimilares.com/metocarbamol_para_400_350mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158184-300-300?v=638152101102830000&width=300&height=300&aspect=true,$61
415,METOCLOPRAMIDA 10 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/metoclopramida_10mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162018-300-300?v=638663448804330000&width=300&height=300&aspect=true,$13
416,METOCLOPRAMIDA 10 MG SOLUCION INYECTABLE 6 AMPOLLETAS,https://www.farmaciasdesimilares.com/metoclopramida_10mg_6amp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160669-300-300?v=638586482798600000&width=300&height=300&aspect=true,$29
417,METOCLOPRAMIDA 100MG/100ML SOLUCION 1 PIEZA,https://www.farmaciasdesimilares.com/metoclopramida_100mg_100ml_sol/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160125-300-300?v=638494174432500000&width=300&height=300&aspect=true,$171
418,METOCLOPRAMIDA SOLUCION ORAL GOTAS 1 PIEZA,https://www.farmaciasdesimilares.com/metoclopramida_400mg_sol_gts_20ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156135-300-300?v=638139769549870000&width=300&height=300&aspect=true,$21
419,METOPROLOL 100 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/metoprolol_100mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157902-300-300?v=638152099406430000&width=300&height=300&aspect=true,$29
420,METOPROLOL 100 MG 50 TABLETAS,https://www.farmaciasdesimilares.com/metoprolol_100mg_50tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157866-300-300?v=638152098426970000&width=300&height=300&aspect=true,$49
421,METOPROLOL 95 MG 20 TABLETAS LIBERACION PROLONGADA,https://www.farmaciasdesimilares.com/metoprolol_95mg_20tab_lp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157971-300-300?v=638152099914230000&width=300&height=300&aspect=true,$119
422,METOTREXATO SODICO 2.5 MG 50 TABLETAS,https://www.farmaciasdesimilares.com/metotrexato_sodico_2_5mg_50tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163265-300-300?v=638762745813200000&width=300&height=300&aspect=true,$380
423,METRONIDAZOL / CENTELLA ASIATICA / NITROFURAL 12 OVULOS,https://www.farmaciasdesimilares.com/metronidazol_cente_nitr_12_ovu/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156708-300-300?v=638139774363870000&width=300&height=300&aspect=true,$139
424,METRONIDAZOL / DIYODOHIDROXIQUINOLEINA 400/200MG 30 TABLETAS,https://www.farmaciasdesimilares.com/metroni_diyodoh_400_200mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156831-300-300?v=638139775434670000&width=300&height=300&aspect=true,$59
425,METRONIDAZOL / DIYODOHIDROXIQUINOLEINA SUSPENSION 120 ML 1 PIEZA,https://www.farmaciasdesimilares.com/metronidazol_diyodoh_susp_120ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163330-300-300?v=638785239380500000&width=300&height=300&aspect=true,$66
426,METRONIDAZOL / MICONAZOL 7 OVULOS,https://www.farmaciasdesimilares.com/metronidazol_mico_7_ovulos/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156675-300-300?v=638139774070400000&width=300&height=300&aspect=true,$157
427,METRONIDAZOL / NISTATINA 12 OVULOS,https://www.farmaciasdesimilares.com/metronidazol_nistatina_12_ovu/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156183-300-300?v=638139769895500000&width=300&height=300&aspect=true,$59
428,METRONIDAZOL 2.5GR/100ML SUSPENSION 1 PIEZA,https://www.farmaciasdesimilares.com/metronidazol_2_5gr_100ml_susp_120ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163136-300-300?v=638757547492900000&width=300&height=300&aspect=true,$27
429,METRONIDAZOL 500 MG 30 TABLETAS,https://www.farmaciasdesimilares.com/metronidazol_500mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162036-300-300?v=638663448934630000&width=300&height=300&aspect=true,$28
430,METRONIDAZOL 5GR/100ML  SUSPENSION 120 ML 1 PIEZA,https://www.farmaciasdesimilares.com/metronidazol_5gr_100ml_susp_120ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162021-300-300?v=638663448834370000&width=300&height=300&aspect=true,$31
431,MICONAZOL 2 GR CREMA 20 GR 1 PIEZA,https://www.farmaciasdesimilares.com/miconazol_crema_20gr/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159636-300-300?v=638494150044800000&width=300&height=300&aspect=true,$14
432,MINOCICLINA 100 MG 10 CAPSULAS,https://www.farmaciasdesimilares.com/minociclina_100mg_10cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156555-300-300?v=638139773019430000&width=300&height=300&aspect=true,$234
433,MIRTAZAPINA 30 MG 10 TABLETAS DISPERSABLES,https://www.farmaciasdesimilares.com/mirtazapina_30mg_10tab_disper/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156819-300-300?v=638139775338200000&width=300&height=300&aspect=true,$219
434,MISOPROSTOL 200 MCG 28 TABLETAS,https://www.farmaciasdesimilares.com/misoprostol_200mcg_28tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156027-300-300?v=638139768737570000&width=300&height=300&aspect=true,$499
435,MODAFINILO 200 MG 7 TABLETAS,https://www.farmaciasdesimilares.com/modafinilo_200mg_7tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160101-300-300?v=638494174286730000&width=300&height=300&aspect=true,$199
436,MOMETASONA 50 MCG PEDIATRICO SPRAY NASAL 60 DOSIS 1 PIEZA,https://www.farmaciasdesimilares.com/mometasona_50mcg_ped_60dosis/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158947-300-300?v=638224900189470000&width=300&height=300&aspect=true,$159
437,MOMETASONA FUROATO  50MCG AD 140DOSIS 18ML SPRAY NASAL 1 PIEZA,https://www.farmaciasdesimilares.com/mometasona_50mcg_ad_140dosis_18gr/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159966-300-300?v=638494173617370000&width=300&height=300&aspect=true,$234
438,MOMETASONA FUROATO 0.1G/100G 30GR UNGÜENTO,https://www.farmaciasdesimilares.com/mometasona_furoa_0_1g_100g_30gr_unguento/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158499-300-300?v=638152102901970000&width=300&height=300&aspect=true,$100
439,MOMETASONA/AZELASTINA 50/140MCG 150 DOSIS SUSPENSIÓN,https://www.farmaciasdesimilares.com/mometas_azelasti_50_140mcg_150dosis_susp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163413-300-300?v=638803472966300000&width=300&height=300&aspect=true,
440,MONOFOSFATO DISODICO CITIDIN 5 5 MG/ TRIFOSTATO TRISODICO URIDIN 5 3 MG 30 CAPSULAS,https://www.farmaciasdesimilares.com/citidin_5_uridin_5_53mg_30cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158824-300-300?v=638217593823000000&width=300&height=300&aspect=true,$434
441,MONTELUKAST / LEVOCETIRIZINA 10/5MG 14 TABLETAS,https://www.farmaciasdesimilares.com/montelukastlevoceti_105mg_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158806-300-300?v=638217593714970000&width=300&height=300&aspect=true,$609
442,MONTELUKAST 10 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/montelukast_10mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156426-300-300?v=638139771981300000&width=300&height=300&aspect=true,$199
443,MONTELUKAST 5 MG 20 TABLETAS MASTICABLES,https://www.farmaciasdesimilares.com/montelukast_5mg_20tab_mast/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162114-300-300?v=638663449370800000&width=300&height=300&aspect=true,$99
444,MONTELUKAST GRANULADO 10 SOBRES 4 MG,https://www.farmaciasdesimilares.com/montelukast_10_sobres_4mg/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156504-300-300?v=638139772602730000&width=300&height=300&aspect=true,$89
445,MOXIFLOXACINO 400MG 7 TABLETAS,https://www.farmaciasdesimilares.com/moxifloxacino_400mg_7tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162192-300-300?v=638663449819830000&width=300&height=300&aspect=true,$259
446,MUPIROCINA 2% UNGÜENTO 15 GR 1 PIEZA,https://www.farmaciasdesimilares.com/mupirocina_2_unguento_15gr/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158415-300-300?v=638152102458830000&width=300&height=300&aspect=true,$84
447,NAFAZOLINA / FENIRAMINA SOLUCION OFTALMICA 15 ML 1 PIEZA,https://www.farmaciasdesimilares.com/nafazolina_fenira_sol_oft_15ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163596-300-300?v=638871564850100000&width=300&height=300&aspect=true,$27
448,NAFAZOLINA SOLUCION OFTALMICA 15 ML 1 PIEZA,https://www.farmaciasdesimilares.com/nafazolina_sol_oft_15ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163599-300-300?v=638871565308500000&width=300&height=300&aspect=true,$35
449,NAPROXENO 250 MG 30 TABLETAS,https://www.farmaciasdesimilares.com/naproxeno_250mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/164332-300-300?v=639095518204030000&width=300&height=300&aspect=true,$32
450,NAPROXENO 500 MG 45 TABLETAS,https://www.farmaciasdesimilares.com/naproxeno_500mg_45tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162246-300-300?v=638663450146330000&width=300&height=300&aspect=true,$78
451,NAPROXENO SODICO/PARACETAMOL 100MG/200MG 5 SUPOSITORIOS,https://www.farmaciasdesimilares.com/naproxeno_sod_parac_100mg_200mg_5_supos/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163324-300-300?v=638785237148500000&width=300&height=300&aspect=true,$34
452,NAPROXENO/CARISOPRODOL 250MG/200MG 30CAPSULAS,https://www.farmaciasdesimilares.com/naproxeno_carisoprodol_250mg_200mg_30cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158367-300-300?v=638152102207370000&width=300&height=300&aspect=true,$89
453,NEBIVOLOL 5 MG 14 TABLETAS,https://www.farmaciasdesimilares.com/nebivolol_5mg_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158256-300-300?v=638152101558530000&width=300&height=300&aspect=true,$239
454,NEO- MELUBRINA JARABE INFANTIL SABOR FRAMBUESA FRASCO CON 100 ML,https://www.farmaciasdesimilares.com/metamizol_sodico_5g100ml_jbe/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163657-300-300?v=638882185290730000&width=300&height=300&aspect=true,$139
455,NEOMICINA / LIDOCAINA 0.350/2GR SOLUCION GOTAS 20 ML 1 PIEZA,https://www.farmaciasdesimilares.com/neomicina_lido_0_350_2gr_20ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157539-300-300?v=638139781571800000&width=300&height=300&aspect=true,$31
456,NEOMICINA/POLIMIXINA/FLUOCINOLONA/ LIDOCAINA OTICA 5ML SYNALAR,https://www.farmaciasdesimilares.com/neomici_poli_flu_lido-otica_5ml_synalar/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163589-300-300?v=638870007971570000&width=300&height=300&aspect=true,$139
457,NIFEDIPINO 10 MG 20 CAPSULAS,https://www.farmaciasdesimilares.com/nifedipino_10mg_20cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157944-300-300?v=638152099767030000&width=300&height=300&aspect=true,$24
458,NIFEDIPINO 30 MG 30 COMPRIMIDOS LIBERACION PROLONGADA,https://www.farmaciasdesimilares.com/nifedipino_30mg_30comp_lp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158475-300-300?v=638152102774270000&width=300&height=300&aspect=true,$78
459,NISTATINA 100000UI POLVO PARA SUSPENSION 24 ML 1 PIEZA,https://www.farmaciasdesimilares.com/nistatina_100000ui_polvo_susp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157557-300-300?v=638139781729500000&width=300&height=300&aspect=true,$57
460,NITAZOXANIDA 1200MG SUSPENSION 60 ML 1 PIEZA,https://www.farmaciasdesimilares.com/nitazoxanida_1200mg_susp_60ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157641-300-300?v=638139782589300000&width=300&height=300&aspect=true,$69
461,NITAZOXANIDA 500 MG 7 TABLETAS,https://www.farmaciasdesimilares.com/nitazoxanida_500mg_6_o_7tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162345-300-300?v=638663450962100000&width=300&height=300&aspect=true,$69
462,NITROFURANTOINA 100 MG 40 CAPSULAS,https://www.farmaciasdesimilares.com/nitrofurantoina_100mg_40cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156252-300-300?v=638139770479400000&width=300&height=300&aspect=true,$79
463,NORELGESTROMINA / ETINILESTRADIOL 6.0/0.60MG PARCHES 3 PIEZAS,https://www.farmaciasdesimilares.com/norelgest_etinilest_6_0_0_60mg_3parches/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156987-300-300?v=638139776849770000&width=300&height=300&aspect=true,$599
464,NORETISTERONA / ESTRADIOL  50/5MG/1ML SOLUCION INYECTABLE 1 AMPOLLETA,https://www.farmaciasdesimilares.com/noretisterona_estra_50_5mg_1ml_1amp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156219-300-300?v=638139770203800000&width=300&height=300&aspect=true,$63
465,NORFENEFRINA 10MG/1ML  SOLUCION 24 ML 1 PIEZA,https://www.farmaciasdesimilares.com/norfenefrina_10mg_1ml_sol_24ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156450-300-300?v=638139772184800000&width=300&height=300&aspect=true,$107
466,NORFLOXACINO / FENAZOPIRIDINA 400/100MG 16 TABLETAS,https://www.farmaciasdesimilares.com/norfloxac_fenazop_400_100mg_16tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/161084-300-300?v=638639359837830000&width=300&height=300&aspect=true,$199
467,NORFLOXACINO / FENAZOPIRIDINA 400/100MG 16 TABLETAS ASOFARMA,https://www.farmaciasdesimilares.com/norfloxacino_fenazopiridina_400_100mg/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157230-300-300?v=638139778912300000&width=300&height=300&aspect=true,$369
468,NORFLOXACINO 400 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/norfloxacino_400mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162318-300-300?v=638663450856870000&width=300&height=300&aspect=true,$79
469,OFLOXACINO 400 MG 8 TABLETAS,https://www.farmaciasdesimilares.com/ofloxacino_400mg_8tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162829-300-300?v=638718590554000000&width=300&height=300&aspect=true,$93
470,OLANZAPINA 10 MG 14 TABLETAS,https://www.farmaciasdesimilares.com/olanzapina_10mg_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156465-300-300?v=638139772319070000&width=300&height=300&aspect=true,$149
471,OLANZAPINA 5 MG 14 TABLETAS,https://www.farmaciasdesimilares.com/olanzapina_5mg_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156717-300-300?v=638139774440100000&width=300&height=300&aspect=true,$75
472,OLMESARTAN / HIDROCLOROTIAZIDA 40MG/12.5MG 14 TABLETAS,https://www.farmaciasdesimilares.com/olmesartan_hidroclor_40mg_12_5mg_14_tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162867-300-300?v=638721175340570000&width=300&height=300&aspect=true,$189
473,OLMESARTAN 20 MG 14 TABLETAS,https://www.farmaciasdesimilares.com/olmesartan_20mg_14tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160585-300-300?v=638586482051800000&width=300&height=300&aspect=true,$132
474,OLMESARTAN 40MG 14 TABLETAS,https://www.farmaciasdesimilares.com/olmesartan_40mg_14_tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163937-300-300?v=638997702855600000&width=300&height=300&aspect=true,$249
475,OLMESARTAN/AMLODIPINO/HIDROCLOROTIAZIDA 28 TABLETAS,https://www.farmaciasdesimilares.com/olmesartan_amlodipino_hidrocloro_28tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163768-300-300?v=638912261184970000&width=300&height=300&aspect=true,$699
476,OLOPATADINA 2 MG/1ML SOLUCION OFTALMICA 2.5 ML,https://www.farmaciasdesimilares.com/olopatadina_2mg_1ml_sol_oft_25ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/164241-300-300?v=639066306181670000&width=300&height=300&aspect=true,$149
477,OMEPRAZOL 20 MG 120 CAPSULAS,https://www.farmaciasdesimilares.com/omeprazol_20mg_120cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162635-300-300?v=638685043922970000&width=300&height=300&aspect=true,$147
478,OMEPRAZOL 40 MG 7 CAPSULAS,https://www.farmaciasdesimilares.com/omeprazol_40mg_7cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157758-300-300?v=638139783654970000&width=300&height=300&aspect=true,$74
479,OSELTAMIVIR 6MG/ML SUSPENSION 60 ML 1 PIEZA,https://www.farmaciasdesimilares.com/oseltmivir_6ml_susp_60ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160221-300-300?v=638494175057800000&width=300&height=300&aspect=true,$267
480,OSELTAMIVIR 75 MG 10 CAPSULAS,https://www.farmaciasdesimilares.com/oseltamivir_75mg_10cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160050-300-300?v=638494174032370000&width=300&height=300&aspect=true,$299
481,OXCARBAZEPINA 300 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/oxcarbazepina_300mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162881-300-300?v=638723784392600000&width=300&height=300&aspect=true,$109
482,OXCARBAZEPINA 600 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/oxcarbazepina_600mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156036-300-300?v=638139768803070000&width=300&height=300&aspect=true,$189
483,OXIDO DE ZINC 25GR/100GR PASTA 1 PIEZA,https://www.farmaciasdesimilares.com/simibaby_oxido_de_zinc_25gr_100gr_30gr/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/164368-300-300?v=639105027916900000&width=300&height=300&aspect=true,$19
484,OXOLAMINA 1GR/100ML JARABE 1 PIEZA,https://www.farmaciasdesimilares.com/oxolamina_1gr_100ml_jbe/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157959-300-300?v=638152099851570000&width=300&height=300&aspect=true,$39
485,PALMITATO RETINOL 50 MG 40 CAPSULAS,https://www.farmaciasdesimilares.com/palmitato_retinol_50mg_40cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162291-300-300?v=638663450746930000&width=300&height=300&aspect=true,$47
486,PARACETAMOL / CLORZOXAZONA 300/250MG 30 TABLETAS,https://www.farmaciasdesimilares.com/paracetamol_clorzo_300_250mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158637-300-300?v=638154646186430000&width=300&height=300&aspect=true,$189
487,PARACETAMOL / TRAMADOL  325/37.5MG 20 TABLETAS,https://www.farmaciasdesimilares.com/paracetamol_tram_325_37_5mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158082-300-300?v=638152100499570000&width=300&height=300&aspect=true,$127
488,PARACETAMOL/IBUPROFENO 500MG/200MG 20 TABLETAS,https://www.farmaciasdesimilares.com/paracetamol_ibuprofeno_500mg_200mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163361-300-300?v=638792221754500000&width=300&height=300&aspect=true,$169
489,PARACETAMOL/ORFENADRINA 450MG/35MG 50TABLETAS,https://www.farmaciasdesimilares.com/paracetamol_orfenadrina_450mg_35mg_50tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/159518-300-300?v=638454460351830000&width=300&height=300&aspect=true,$279
490,PARECOXIB 40MG/2ML 2FRASCOS + 2 AMPOLLETAS DYNASTAT,https://www.farmaciasdesimilares.com/parecoxib_40mg_2ml_2fa-2amp_dynastat/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/164056-300-300?v=639029981005500000&width=300&height=300&aspect=true,
491,PAROXETINA 20 MG 10 TABLETAS,https://www.farmaciasdesimilares.com/paroxetina_20mg_10tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162905-300-300?v=638723800188330000&width=300&height=300&aspect=true,$61
492,PAROXETINA 20 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/paroxetina_20mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/164386-300-300?v=639105033712970000&width=300&height=300&aspect=true,$119
493,PENTOXIFILINA 400 MG 30 TABLETAS LIBERACION PROLONGADA,https://www.farmaciasdesimilares.com/pentoxifilina_400mg_30tab_lp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156312-300-300?v=638139771004730000&width=300&height=300&aspect=true,$87
494,PIDOTIMOD 400MG/7ML 10 FRASCOS SOLUCION INFANTIL,https://www.farmaciasdesimilares.com/pidotimod_400mg-7ml_10frasc_sol_inf/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/164403-300-300?v=639105037380230000&width=300&height=300&aspect=true,
495,PIDOTIMOD 800 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/pidotimod_800mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/161885-300-300?v=638659728745070000&width=300&height=300&aspect=true,$739
496,PIOGLITAZONA 15 MG 7 TABLETAS,https://www.farmaciasdesimilares.com/pioglitazona_15mg_7tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162381-300-300?v=638663451107800000&width=300&height=300&aspect=true,$61
497,PIOGLITAZONA 30 MG 7 TABLETAS,https://www.farmaciasdesimilares.com/pioglitazona_30mg_7tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162384-300-300?v=638663451120670000&width=300&height=300&aspect=true,$85
498,PIPERIDOLATO 100 MG 15 COMPRIMIDOS,https://www.farmaciasdesimilares.com/piperidolato_100mg_15comp/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158226-300-300?v=638152101370270000&width=300&height=300&aspect=true,$249
499,PIRACETAM 800 MG 30 TABLETAS,https://www.farmaciasdesimilares.com/piracetam_800mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160639-300-300?v=638586482366600000&width=300&height=300&aspect=true,$265
500,PIROXICAM 20 MG 20 CAPSULAS,https://www.farmaciasdesimilares.com/piroxicam_20mg_20cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157965-300-300?v=638152099878300000&width=300&height=300&aspect=true,$23
501,POLIMIXINA B / NEOMICINA / BACITRACINA UNGÜENTO 3.5GR 1 PIEZA,https://www.farmaciasdesimilares.com/polimixina_b_neom_baci_ung_oft_3_5gr/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157746-300-300?v=638139783559430000&width=300&height=300&aspect=true,$54
502,POLIMIXINA B / NEOMICINA / GRAMICIDINA SOLUCION OFTALMICA 15 ML 1 PIEZA,https://www.farmaciasdesimilares.com/polimixina_b_neom_grami_15ml_sol_oft/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/156327-300-300?v=638139771136000000&width=300&height=300&aspect=true,$41
503,PRAVASTATINA 10 MG 30 TABLETAS,https://www.farmaciasdesimilares.com/pravastatina_10mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162945-300-300?v=638726350148230000&width=300&height=300&aspect=true,$119
504,PRAZOSINA 1 MG 30 CAPSULAS,https://www.farmaciasdesimilares.com/prazosina_1mg_30cap/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/157968-300-300?v=638152099896170000&width=300&height=300&aspect=true,$134
505,PREDNISOLONA 10MG/1ML SUSPENSION GOTAS OFTALMICAS 5 ML 1 PIEZA,https://www.farmaciasdesimilares.com/prednisolona_10mg_1ml_susp_oft/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/164375-300-300?v=639105029891330000&width=300&height=300&aspect=true,$104
506,PREDNISOLONA 1MG/1ML SOLUCION 100 ML 1 PIEZA,https://www.farmaciasdesimilares.com/prednisolona_1mg1ml_100ml_sol/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/162588-300-300?v=638682742732530000&width=300&height=300&aspect=true,$219
507,PREDNISOLONA 3MG/ML SOLUCION 100ML,https://www.farmaciasdesimilares.com/prednisolona_3m-ml_solucion_100ml/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/163985-300-300?v=639015038014100000&width=300&height=300&aspect=true,$399
508,PREDNISOLONA/SULFACETAMIDA 5ML SUSPENSION OFTALMICA,https://www.farmaciasdesimilares.com/prednisolona-sulfa_5ml_susp_oft/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/164272-300-300?v=639074940553430000&width=300&height=300&aspect=true,$129
509,PREDNISONA 20 MG 30 TABLETAS,https://www.farmaciasdesimilares.com/prednisona_20mg_30tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/158989-300-300?v=638224900418930000&width=300&height=300&aspect=true,$149
510,PREDNISONA 5 MG 20 TABLETAS,https://www.farmaciasdesimilares.com/prednisona_5mg_20tab/p,https://farmaciassimilaresmx.vtexassets.com/arquivos/ids/160746-300-300?v=638603832074700000&width=300&height=300&aspect=true,$21
